file_name,create_date,file_url,is_recent
海通海蓝量化增强集合资产管理计划3月期54号产品开放参与公告85935...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287260587.pdf,No
海通海蓝量化增强集合资产管理计划3月期51号产品开放参与公告85935...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287246151.pdf,No
海通海蓝量化增强集合资产管理计划3月期39号产品结算公告859339,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287232086.pdf,No
海通海蓝量化增强集合资产管理计划3月期29号产品开放参与公告85932...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287217115.pdf,No
海通海蓝量化增强集合资产管理计划3月期1号产品开放参与公告859301,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287199528.pdf,No
海通海蓝量化增强集合资产管理计划1月期B05号产品结算公告859B05,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287172678.pdf,No
海通海蓝量化增强集合资产管理计划1月期38号产品结算公告859138,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287140214.pdf,No
海通海蓝量化增强集合资产管理计划1月期07号产品开放参与公告85910...,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287125351.pdf,No
海通海蓝量化增强集合资产管理计划1月期07号产品结算公告859107,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533287106734.pdf,No
海通赢家系列-月月赢集合资产管理计划第533期产品临时开放参与公告85...,2018-07-30,http://www.htsamc.com/upload/20180809/201808091533805627023.pdf,No
海通赢家系列-月月赢集合资产管理计划第533期产品开放公告851218,2018-07-30,http://www.htsamc.com/upload/20180809/201808091533805598621.pdf,No
海通海蓝量化增强集合资产管理计划G04号产品结算公告859G04,2018-07-30,http://www.htsamc.com/upload/20180809/201808091533805526446.pdf,No
海通投融宝1号集合资产管理计划第442期优先级产品开放参与公告SDD5...,2018-07-30,http://www.htsamc.com/upload/20180809/201808091533802351060.pdf,No
海通月月升集合资产管理计划第218期产品开放公告85206K,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282730528.pdf,No
海通月月升集合资产管理计划第174期产品结算公告852068,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282713409.pdf,No
海通月月财集合资产管理计划第1263期产品开放公告OTC516,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282692957.pdf,No
海通月月财集合资产管理计划第1262期产品开放公告OTC5D4,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282676066.pdf,No
海通月月财集合资产管理计划第1261期产品开放公告OTC5YT,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282657658.pdf,No
海通月月财集合资产管理计划第1260期产品临时开放公告OTC56E,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282631540.pdf,No
海通月月财集合资产管理计划第1260期产品开放公告OTC56E,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282422622.pdf,No
海通月月财集合资产管理计划第1259期产品临时开放公告OTC533,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282400351.pdf,No
海通月月财集合资产管理计划第1259期产品开放公告OTC533,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282381542.pdf,No
海通月月财集合资产管理计划第1258期产品开放公告OTC511,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282156843.pdf,No
海通月月财集合资产管理计划第1253期产品临时开放参与公告OTC5BJ,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282139163.pdf,No
海通月月财集合资产管理计划第1252期产品临时开放参与公告OTC5BH,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282122891.pdf,No
海通月月财集合资产管理计划第1250期产品临时开放参与公告OTC5B5,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282103867.pdf,No
海通月月财集合资产管理计划第1244期产品结算公告OTC515,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282086273.pdf,No
海通月月财集合资产管理计划第1243期产品结算公告OTC5D5,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282067730.pdf,No
海通月月财集合资产管理计划第1237期产品结算公告OTC513,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282051578.pdf,No
海通月月财集合资产管理计划第1199期产品结算公告OTC521,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282034593.pdf,No
海通月月财集合资产管理计划第1148期产品结算公告OTC535,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533282016609.pdf,No
海通月月财集合资产管理计划第1089期产品结算公告OTC56J,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533281998729.pdf,No
海通月月财集合资产管理计划第1001期产品结算公告OTC597,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533281946504.pdf,No
海通月月财集合资产管理计划第930期产品结算公告OTC5Y8,2018-07-30,http://www.htsamc.com/upload/20180803/201808031533281926632.pdf,No
